year-month-day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir
2011-8-2,7,NA,22,24,1008,SE,3.58,0,0
2011-8-2,8,NA,22,25,1008,cv,0.89,0,0
2011-8-2,9,NA,20,28,1008,SE,1.79,0,0
2011-8-2,10,NA,19,29,1008,SE,3.58,0,0
2011-8-2,11,NA,20,31,1008,cv,3.13,0,0
2011-8-2,12,NA,15,32,1008,SE,8.94,0,0
2011-8-2,13,NA,16,33,1007,SE,16.09,0,0
2011-8-2,14,NA,15,33,1007,SE,24.14,0,0
2011-8-2,15,NA,15,33,1007,SE,31.29,0,0
2011-8-2,16,NA,15,31,1007,SE,37.1,0,0
2011-8-2,17,NA,16,30,1007,SE,42.91,0,0
2011-8-2,18,NA,17,28,1007,SE,47.83,0,0
2011-8-2,19,NA,19,27,1007,SE,51.85,0,0
2011-8-2,20,NA,19,26,1007,SE,54.98,0,0
2011-8-2,21,NA,20,25,1007,SE,58.11,0,0
2011-8-2,22,NA,20,24,1007,SE,62.13,0,0
2011-8-2,23,NA,20,24,1008,SE,65.26,0,0
2011-8-3,0,NA,20,23,1008,SE,68.39,0,0
2011-8-3,1,NA,20,23,1008,SE,70.18,0,0
2011-8-3,2,NA,20,22,1008,SE,71.07,0,0
2011-8-3,3,NA,20,21,1008,SE,72.86,0,0
2011-8-3,4,NA,20,21,1007,cv,0.89,0,0
2011-8-3,5,NA,20,21,1007,cv,1.78,0,0
2011-8-3,6,NA,20,21,1007,SE,0.89,0,0
2011-8-3,7,NA,21,22,1007,SE,1.78,0,0
2011-8-3,8,NA,21,23,1007,cv,0.89,0,0
2011-8-3,9,NA,22,25,1006,NW,3.13,0,0
2011-8-3,10,NA,22,26,1006,NW,4.92,0,0
2011-8-3,11,NA,22,28,1005,cv,0.89,0,0
2011-8-3,12,59,21,29,1004,SE,3.13,0,0
2011-8-3,13,46,20,31,1003,SE,7.15,0,0
2011-8-3,14,49,20,31,1003,SE,12.07,0,0
2011-8-3,15,46,21,31,1003,SE,16.99,0,0
2011-8-3,16,49,20,30,1003,SE,21.91,0,0
2011-8-3,17,50,21,29,1003,SE,26.83,0,0
2011-8-3,18,66,19,28,1003,SE,30.85,0,0
2011-8-3,19,68,20,26,1003,SE,34.87,0,0
2011-8-3,20,74,20,26,1003,SE,36.66,0,0
2011-8-3,21,75,20,26,1004,SE,39.79,0,0
2011-8-3,22,81,20,25,1004,SE,43.81,0,0
2011-8-3,23,70,20,25,1004,SE,46.94,0,0
2011-8-4,0,85,21,25,1004,SE,50.07,0,0
2011-8-4,1,77,21,23,1004,SE,51.86,0,0
2011-8-4,2,86,21,23,1004,SE,53.65,0,0
2011-8-4,3,101,21,23,1004,SE,55.44,0,0
2011-8-4,4,98,21,22,1004,SE,57.23,0,0
2011-8-4,5,91,21,22,1004,cv,0.89,0,0
2011-8-4,6,108,21,22,1004,SE,0.89,0,0
2011-8-4,7,110,22,24,1005,SE,1.78,0,0
2011-8-4,8,109,22,25,1006,SE,3.57,0,0
2011-8-4,9,119,22,27,1005,cv,1.79,0,0
2011-8-4,10,113,22,28,1005,cv,2.68,0,0
2011-8-4,11,114,23,29,1005,NW,1.79,0,0
2011-8-4,12,106,23,30,1004,cv,0.89,0,0
2011-8-4,13,103,24,31,1004,SE,1.79,0,0
2011-8-4,14,109,23,32,1004,SE,3.58,0,0
2011-8-4,15,114,22,31,1004,SE,7.6,0,0
2011-8-4,16,101,22,31,1004,SE,11.62,0,0
2011-8-4,17,100,22,30,1004,SE,15.64,0,0
2011-8-4,18,117,21,29,1004,SE,20.56,0,0
2011-8-4,19,115,21,28,1004,SE,23.69,0,0
2011-8-4,20,117,21,27,1005,SE,25.48,0,0
2011-8-4,21,NA,21,25,1006,SE,27.27,0,0
2011-8-4,22,101,22,25,1006,cv,0.89,0,0
2011-8-4,23,107,23,24,1006,cv,1.34,0,0
2011-8-5,0,118,23,24,1006,SE,1.79,0,0
2011-8-5,1,138,23,24,1006,SE,3.58,0,0
2011-8-5,2,166,22,24,1006,SE,5.37,0,0
2011-8-5,3,144,23,24,1006,SE,7.16,0,0
2011-8-5,4,146,23,24,1006,SE,8.05,0,0
2011-8-5,5,154,23,23,1006,SE,8.94,0,0
2011-8-5,6,166,23,24,1007,SE,10.73,0,0
2011-8-5,7,190,23,25,1007,SE,12.52,0,0
2011-8-5,8,205,24,26,1007,cv,0.89,0,0
2011-8-5,9,200,24,26,1007,SE,1.79,0,0
2011-8-5,10,178,24,27,1007,SE,3.58,0,0
2011-8-5,11,134,24,29,1007,SE,5.37,0,0
2011-8-5,12,134,24,29,1007,SE,7.16,0,0
2011-8-5,13,144,23,30,1006,SE,10.29,0,0
2011-8-5,14,142,23,30,1006,SE,13.42,0,0
2011-8-5,15,140,23,30,1005,SE,17.44,0,0
2011-8-5,16,132,23,30,1005,SE,21.46,0,0
2011-8-5,17,143,23,30,1005,SE,24.59,0,0
2011-8-5,18,144,22,29,1005,SE,27.72,0,0
2011-8-5,19,175,23,28,1005,SE,30.85,0,0
2011-8-5,20,154,23,27,1006,SE,33.98,0,0
2011-8-5,21,142,22,26,1006,SE,37.11,0,0
2011-8-5,22,119,22,26,1007,SE,40.24,0,0
2011-8-5,23,104,22,25,1007,SE,42.03,0,0
2011-8-6,0,114,22,24,1007,SE,43.82,0,0
2011-8-6,1,112,22,24,1006,SE,46.95,0,0
2011-8-6,2,NA,23,24,1006,SE,50.08,0,0
2011-8-6,3,NA,22,23,1006,cv,0.89,0,0
2011-8-6,4,NA,22,23,1006,SE,0.89,0,0
2011-8-6,5,NA,22,23,1006,SE,1.78,0,0
2011-8-6,6,NA,23,23,1006,cv,0.89,0,0
2011-8-6,7,NA,23,24,1007,SE,1.79,0,0
2011-8-6,8,NA,23,25,1007,SE,4.92,0,0
2011-8-6,9,NA,23,26,1007,SE,8.94,0,0
2011-8-6,10,NA,23,26,1007,SE,12.96,0,0
2011-8-6,11,NA,23,28,1007,SE,16.09,0,0
2011-8-6,12,NA,22,29,1006,SE,20.11,0,0
2011-8-6,13,NA,22,28,1006,SE,23.24,0,0
2011-8-6,14,NA,21,29,1005,SE,27.26,0,0
2011-8-6,15,NA,21,29,1005,SE,31.28,0,0
2011-8-6,16,NA,21,28,1005,SE,36.2,0,0
2011-8-6,17,NA,21,27,1006,SE,41.12,0,0
2011-8-6,18,NA,21,26,1006,SE,45.14,0,0
2011-8-6,19,NA,21,25,1006,SE,49.16,0,0
2011-8-6,20,NA,22,24,1007,SE,52.29,0,0
2011-8-6,21,NA,22,24,1007,SE,55.42,0,0
2011-8-6,22,NA,22,24,1008,SE,58.55,0,0
2011-8-6,23,NA,22,24,1008,SE,60.34,0,0
2011-8-7,0,105,22,24,1008,SE,61.23,0,0
2011-8-7,1,NA,23,24,1007,SE,62.12,0,0
2011-8-7,2,NA,22,23,1007,cv,0.89,0,0
2011-8-7,3,NA,22,23,1007,cv,1.78,0,0
2011-8-7,4,NA,22,23,1007,cv,2.67,0,0
2011-8-7,5,NA,23,23,1007,cv,3.56,0,0
2011-8-7,6,NA,23,24,1008,NE,0.89,0,0
2011-8-7,7,NA,23,24,1008,cv,0.89,0,0
2011-8-7,8,NA,24,25,1008,SE,1.79,0,0
2011-8-7,9,NA,23,26,1008,SE,3.58,0,0
2011-8-7,10,NA,23,28,1008,cv,0.89,0,0
2011-8-7,11,NA,24,28,1007,cv,1.78,0,0
2011-8-7,12,NA,24,29,1007,SE,3.13,0,0
2011-8-7,13,NA,24,29,1006,SE,6.26,0,0
2011-8-7,14,NA,24,31,1006,SE,9.39,0,0
2011-8-7,15,NA,24,30,1005,SE,11.18,0,0
2011-8-7,16,NA,23,30,1005,SE,12.97,0,0
2011-8-7,17,NA,23,30,1004,SE,14.76,0,0
2011-8-7,18,NA,23,30,1004,SE,16.55,0,0
2011-8-7,19,NA,24,28,1004,SE,19.68,0,0
2011-8-7,20,NA,23,26,1004,SE,22.81,0,0
2011-8-7,21,NA,23,26,1005,SE,24.6,0,0
2011-8-7,22,NA,24,25,1004,SE,25.49,0,0
2011-8-7,23,NA,24,25,1004,SE,27.28,0,0
2011-8-8,0,NA,24,25,1004,SE,29.07,0,0
2011-8-8,1,NA,24,25,1004,SE,30.86,0,0
2011-8-8,2,NA,23,24,1003,SE,31.75,0,0
2011-8-8,3,NA,23,24,1003,NW,1.79,0,0
2011-8-8,4,NA,23,24,1003,cv,0.89,0,0
2011-8-8,5,NA,23,23,1002,NW,1.79,0,0
2011-8-8,6,115,23,24,1002,NW,4.92,0,0
2011-8-8,7,107,23,25,1002,NW,8.05,0,0
2011-8-8,8,135,23,27,1002,NW,12.07,0,0
2011-8-8,9,109,24,28,1002,NW,15.2,0,0
2011-8-8,10,98,23,29,1002,NE,1.79,0,0
2011-8-8,11,90,23,31,1001,NW,1.79,0,0
2011-8-8,12,91,22,32,1001,NW,3.58,0,0
2011-8-8,13,84,21,33,1000,NE,1.79,0,0
2011-8-8,14,87,22,34,999,NE,3.58,0,0
2011-8-8,15,75,22,34,999,cv,0.89,0,0
2011-8-8,16,102,21,34,998,SE,1.79,0,0
2011-8-8,17,104,22,33,998,SE,4.92,0,0
2011-8-8,18,92,24,32,998,SE,8.05,0,0
2011-8-8,19,97,24,30,999,SE,11.18,0,0
2011-8-8,20,94,24,29,999,SE,12.97,0,0
2011-8-8,21,92,25,29,1000,SE,14.76,0,0
2011-8-8,22,98,24,28,1001,SE,16.55,0,0
2011-8-8,23,139,24,27,1001,SE,18.34,0,0
2011-8-9,0,NA,25,27,1001,SE,20.13,0,0
2011-8-9,1,194,25,27,1001,SE,21.92,0,0
2011-8-9,2,209,25,26,1001,SE,23.71,0,0
2011-8-9,3,208,24,26,1001,SE,25.5,0,0
2011-8-9,4,211,24,25,1001,SE,27.29,0,0
2011-8-9,5,201,24,25,1002,cv,0.89,0,0
2011-8-9,6,226,25,26,1002,cv,1.78,0,0
2011-8-9,7,214,25,26,1002,SE,1.79,0,0
2011-8-9,8,212,25,27,1003,SE,3.58,0,0
2011-8-9,9,227,25,29,1003,cv,0.89,0,0
2011-8-9,10,217,25,30,1003,cv,1.78,0,0
2011-8-9,11,212,26,31,1003,cv,2.67,0,0
2011-8-9,12,230,26,31,1003,NW,1.79,0,0
2011-8-9,13,202,26,33,1003,cv,0.89,0,0
2011-8-9,14,195,26,33,1002,SE,1.79,0,0
2011-8-9,15,221,26,34,1002,SE,4.92,0,0
2011-8-9,16,201,25,34,1003,SE,8.05,0,0
2011-8-9,17,202,25,31,1003,SE,9.84,0,1
2011-8-9,18,102,21,27,1004,NW,9.83,0,2
2011-8-9,19,34,21,23,1008,NW,17.88,0,4
2011-8-9,20,30,21,21,1008,cv,0.89,0,5
2011-8-9,21,36,21,22,1006,SE,4.92,0,6
2011-8-9,22,42,22,23,1009,NW,3.13,0,7
2011-8-9,23,NA,21,22,1009,cv,0.89,0,8
2011-8-10,0,NA,21,22,1008,NE,3.13,0,0
2011-8-10,1,NA,21,22,1008,NW,1.79,0,0
2011-8-10,2,NA,21,22,1007,NW,5.81,0,0
2011-8-10,3,NA,21,22,1007,NW,7.6,0,0
2011-8-10,4,NA,20,22,1007,NW,9.39,0,0
2011-8-10,5,NA,20,23,1007,NW,12.52,0,0
2011-8-10,6,NA,20,23,1008,NW,15.65,0,0
2011-8-10,7,NA,21,24,1008,NW,18.78,0,0
2011-8-10,8,NA,22,26,1009,cv,1.79,0,0
2011-8-10,9,NA,21,27,1008,NW,4.02,0,0
2011-8-10,10,NA,22,29,1009,cv,1.79,0,0
2011-8-10,11,NA,20,31,1008,cv,2.68,0,0
2011-8-10,12,NA,20,32,1008,NE,1.79,0,0
2011-8-10,13,NA,20,34,1007,cv,0.89,0,0
2011-8-10,14,NA,19,34,1006,SE,3.13,0,0
2011-8-10,15,NA,18,34,1006,SE,4.92,0,0
2011-8-10,16,NA,20,34,1005,SE,6.71,0,0
2011-8-10,17,NA,21,33,1005,SE,8.5,0,0
2011-8-10,18,NA,23,32,1005,SE,11.63,0,0
2011-8-10,19,NA,23,30,1005,SE,14.76,0,0
2011-8-10,20,NA,24,28,1006,SE,16.55,0,0
2011-8-10,21,58,24,28,1007,SE,19.68,0,0
2011-8-10,22,54,24,27,1007,SE,21.47,0,0
2011-8-10,23,70,24,26,1007,cv,0.89,0,0
2011-8-11,0,74,24,25,1007,NE,1.79,0,0
2011-8-11,1,64,24,25,1007,SE,0.89,0,0
2011-8-11,2,82,24,25,1007,NE,1.79,0,0
2011-8-11,3,119,23,24,1007,cv,0.89,0,0
2011-8-11,4,146,22,23,1006,NE,0.89,0,0
2011-8-11,5,121,23,23,1007,NE,1.78,0,0
2011-8-11,6,64,23,23,1007,NW,1.79,0,0
2011-8-11,7,51,24,25,1007,NW,3.58,0,0
2011-8-11,8,61,24,27,1007,cv,0.89,0,0
2011-8-11,9,83,24,29,1007,SE,1.79,0,0
2011-8-11,10,96,25,31,1006,cv,0.89,0,0
2011-8-11,11,80,24,32,1006,cv,1.78,0,0
2011-8-11,12,87,23,34,1006,SE,1.79,0,0
2011-8-11,13,91,24,32,1005,SE,3.58,0,0
2011-8-11,14,NA,23,34,1004,SE,6.71,0,0
2011-8-11,15,NA,23,33,1004,SE,9.84,0,0
2011-8-11,16,103,22,33,1004,SE,12.97,0,0
2011-8-11,17,101,23,33,1003,SE,16.1,0,0
2011-8-11,18,111,24,31,1003,SE,17.89,0,0
2011-8-11,19,108,24,30,1004,SE,19.68,0,0
2011-8-11,20,113,24,29,1004,SE,21.47,0,0
2011-8-11,21,130,25,28,1004,SE,24.6,0,0
2011-8-11,22,133,25,27,1004,SE,26.39,0,0
2011-8-11,23,161,24,27,1004,SE,28.18,0,0
2011-8-12,0,123,22,27,1004,SE,29.97,0,0
2011-8-12,1,115,24,26,1004,SE,31.76,0,0
2011-8-12,2,111,24,26,1004,cv,0.89,0,0
2011-8-12,3,105,24,25,1004,SE,0.89,0,0
2011-8-12,4,111,24,25,1004,NE,0.89,0,0
2011-8-12,5,103,24,25,1004,SE,1.79,0,0
2011-8-12,6,107,24,25,1004,cv,0.89,0,0
2011-8-12,7,125,24,26,1004,SE,0.89,0,0
2011-8-12,8,128,24,27,1004,cv,0.89,0,0
2011-8-12,9,141,25,29,1004,cv,1.78,0,0
2011-8-12,10,112,23,30,1004,SE,1.79,0,0
2011-8-12,11,118,25,31,1003,cv,0.89,0,0
2011-8-12,12,132,24,32,1003,SE,3.13,0,0
2011-8-12,13,153,24,32,1002,SE,6.26,0,0
2011-8-12,14,159,24,32,1002,SE,8.05,0,0
2011-8-12,15,151,24,33,1001,SE,11.18,0,0
2011-8-12,16,161,24,32,1001,SE,14.31,0,0
2011-8-12,17,148,23,31,1001,SE,17.44,0,0
2011-8-12,18,138,24,30,1001,SE,20.57,0,0
2011-8-12,19,171,25,29,1001,SE,23.7,0,0
2011-8-12,20,174,25,28,1002,SE,27.72,0,0
2011-8-12,21,154,25,27,1003,SE,29.51,0,0
2011-8-12,22,140,25,27,1003,SE,32.64,0,0
2011-8-12,23,130,24,26,1002,cv,0.89,0,0
2011-8-13,0,113,24,26,1002,SE,1.79,0,0
2011-8-13,1,100,24,26,1002,SE,3.58,0,0
2011-8-13,2,98,24,26,1001,SE,6.71,0,0
2011-8-13,3,91,24,25,1001,SE,9.84,0,0
2011-8-13,4,86,24,25,1001,SE,11.63,0,0
2011-8-13,5,96,24,25,1001,SE,13.42,0,0
2011-8-13,6,92,24,25,1001,SE,15.21,0,0
2011-8-13,7,99,23,25,1001,SE,18.34,0,0
2011-8-13,8,116,23,26,1001,SE,21.47,0,0
2011-8-13,9,110,24,27,1001,SE,23.26,0,0
2011-8-13,10,132,24,27,1001,SE,25.05,0,0
2011-8-13,11,137,25,29,1000,SE,26.84,0,0
2011-8-13,12,135,25,29,1000,SE,29.97,0,0
2011-8-13,13,125,24,30,1000,SE,33.1,0,0
2011-8-13,14,148,24,31,999,SE,36.23,0,0
2011-8-13,15,134,25,31,999,SE,39.36,0,0
2011-8-13,16,134,24,30,999,SE,42.49,0,0
2011-8-13,17,147,25,30,998,SE,45.62,0,0
2011-8-13,18,141,25,29,999,SE,48.75,0,0
2011-8-13,19,142,25,29,1000,SE,50.54,0,0
2011-8-13,20,130,25,28,1000,SE,52.33,0,0
2011-8-13,21,123,25,28,1001,SE,54.12,0,0
2011-8-13,22,131,26,28,1001,SE,55.01,0,0
2011-8-13,23,135,25,28,1001,SE,56.8,0,0
2011-8-14,0,125,25,28,1001,SE,58.59,0,0
2011-8-14,1,138,25,28,1001,SE,60.38,0,0
2011-8-14,2,153,22,23,1001,NW,4.02,0,2
2011-8-14,3,31,24,24,1001,SE,3.13,0,3
2011-8-14,4,47,23,24,1001,NW,4.02,0,0
2011-8-14,5,56,23,24,1001,NW,5.81,0,0
2011-8-14,6,46,23,24,1002,NE,1.79,0,0
2011-8-14,7,33,24,24,1002,cv,0.89,0,0
2011-8-14,8,40,24,25,1002,NE,1.79,0,0
2011-8-14,9,41,25,27,1003,cv,0.89,0,0
2011-8-14,10,65,26,28,1003,SE,1.79,0,0
2011-8-14,11,110,26,28,1002,SE,3.58,0,0
2011-8-14,12,108,26,29,1002,SE,5.37,0,0
2011-8-14,13,93,25,28,1002,SE,7.16,0,0
2011-8-14,14,107,26,28,1002,SE,8.95,0,1
2011-8-14,15,100,25,28,1002,SE,10.74,0,0
2011-8-14,16,97,26,27,1002,cv,0.89,0,0
2011-8-14,17,120,26,27,1001,cv,1.78,0,1
2011-8-14,18,122,26,26,1002,NW,3.13,0,0
2011-8-14,19,128,25,25,1002,SE,3.13,0,1
2011-8-14,20,158,25,25,1002,SE,6.26,0,2
2011-8-14,21,206,25,25,1002,cv,0.89,0,0
2011-8-14,22,221,25,25,1003,NE,3.13,0,1
2011-8-14,23,156,24,24,1003,SE,3.13,0,2
2011-8-15,0,165,24,25,1003,NE,1.79,0,3
2011-8-15,1,160,24,24,1002,SE,1.79,0,0
2011-8-15,2,175,24,24,1002,SE,4.92,0,0
2011-8-15,3,158,24,24,1001,SE,8.05,0,1
2011-8-15,4,137,24,25,1001,SE,9.84,0,2
2011-8-15,5,128,24,25,1001,SE,11.63,0,3
2011-8-15,6,126,24,25,1001,SE,14.76,0,4
2011-8-15,7,124,24,25,1001,SE,16.55,0,5
2011-8-15,8,109,24,25,1002,SE,18.34,0,6
2011-8-15,9,107,24,24,1002,SE,20.13,0,0
2011-8-15,10,99,24,25,1002,SE,21.92,0,1
2011-8-15,11,143,24,25,1002,NE,1.79,0,2
2011-8-15,12,118,24,24,1002,NE,4.92,0,3
2011-8-15,13,116,24,24,1002,NE,8.05,0,4
2011-8-15,14,109,23,24,1002,SE,1.79,0,5
2011-8-15,15,109,24,25,1002,cv,0.89,0,0
2011-8-15,16,109,24,26,1002,NE,1.79,0,0
2011-8-15,17,87,24,26,1002,cv,0.89,0,0
2011-8-15,18,100,24,25,1002,cv,1.78,0,0
2011-8-15,19,117,24,25,1002,SE,0.89,0,0
2011-8-15,20,107,24,25,1003,NW,1.79,0,0
2011-8-15,21,110,24,25,1003,NE,1.79,0,0
2011-8-15,22,107,22,25,1003,NW,4.02,0,0
2011-8-15,23,38,21,25,1003,NE,3.13,0,0
2011-8-16,0,10,21,24,1003,NE,4.92,0,1
2011-8-16,1,7,22,23,1003,cv,0.89,0,2
2011-8-16,2,6,22,23,1003,NE,0.89,0,3
2011-8-16,3,9,22,23,1003,cv,0.89,0,0
2011-8-16,4,8,21,23,1003,NW,4.02,0,0
2011-8-16,5,8,21,23,1003,NW,7.15,0,0
2011-8-16,6,17,21,23,1003,NW,11.17,0,0
2011-8-16,7,21,21,24,1003,NW,14.3,0,0
2011-8-16,8,16,21,25,1004,NW,18.32,0,0
2011-8-16,9,17,22,27,1004,NW,21.45,0,0
2011-8-16,10,13,21,28,1004,NW,25.47,0,0
2011-8-16,11,7,19,30,1004,NW,30.39,0,0
2011-8-16,12,7,19,31,1004,NE,4.02,0,0
2011-8-16,13,11,18,31,1004,NE,8.04,0,0
2011-8-16,14,7,18,32,1003,NE,12.06,0,0
2011-8-16,15,4,17,32,1003,SE,3.13,0,0
2011-8-16,16,4,17,32,1003,SE,4.92,0,0
2011-8-16,17,8,18,32,1003,SE,8.05,0,0
2011-8-16,18,17,19,30,1003,SE,9.84,0,0
2011-8-16,19,24,19,29,1003,SE,13.86,0,0
2011-8-16,20,35,21,27,1004,SE,16.99,0,0
2011-8-16,21,32,21,27,1005,SE,20.12,0,0
2011-8-16,22,37,21,27,1006,SE,21.91,0,0
2011-8-16,23,45,22,26,1006,SE,23.7,0,0
2011-8-17,0,45,22,24,1006,cv,0.89,0,0
2011-8-17,1,51,22,23,1006,SE,1.79,0,0
2011-8-17,2,67,22,23,1006,NE,0.89,0,0
2011-8-17,3,68,22,22,1006,NE,1.78,0,0
2011-8-17,4,66,22,22,1006,NE,2.67,0,0
2011-8-17,5,63,22,22,1006,cv,0.89,0,0
2011-8-17,6,74,22,22,1006,NE,0.89,0,0
2011-8-17,7,74,23,23,1007,cv,0.89,0,0
2011-8-17,8,69,23,25,1007,cv,1.78,0,0
2011-8-17,9,59,23,26,1007,cv,2.67,0,0
2011-8-17,10,69,23,28,1007,SE,1.79,0,0
2011-8-17,11,88,23,27,1007,NW,4.92,0,0
2011-8-17,12,88,23,26,1008,NW,9.84,0,0
2011-8-17,13,67,23,26,1007,NE,1.79,0,1
2011-8-17,14,48,22,27,1007,NW,3.13,0,0
2011-8-17,15,37,22,27,1007,NW,8.05,0,0
2011-8-17,16,37,19,26,1007,NW,12.97,0,1
2011-8-17,17,22,20,25,1008,NW,17.89,0,2
2011-8-17,18,16,18,25,1009,NW,23.7,0,3
2011-8-17,19,29,18,24,1008,NW,26.83,0,0
2011-8-17,20,31,19,23,1009,NW,30.85,0,1
2011-8-17,21,25,19,23,1010,NW,34.87,0,2
2011-8-17,22,19,18,23,1010,NW,38.89,0,0
2011-8-17,23,17,18,23,1009,NW,42.91,0,0
2011-8-18,0,16,18,23,1009,SE,3.13,0,0
2011-8-18,1,16,18,23,1010,SE,4.92,0,0
2011-8-18,2,18,19,23,1009,SE,6.71,0,0
2011-8-18,3,7,19,23,1009,NW,0.89,0,0
2011-8-18,4,3,19,21,1009,cv,0.89,0,0
2011-8-18,5,2,19,20,1010,cv,1.78,0,0
2011-8-18,6,5,19,20,1010,NE,0.89,0,0
2011-8-18,7,10,20,22,1011,SE,0.89,0,0
2011-8-18,8,12,18,24,1011,NW,3.13,0,0
2011-8-18,9,11,17,26,1011,NW,6.26,0,0
2011-8-18,10,10,17,27,1011,NW,9.39,0,0
2011-8-18,11,8,16,28,1011,cv,1.79,0,0
2011-8-18,12,9,16,29,1010,cv,3.58,0,0
2011-8-18,13,18,15,31,1010,NW,1.79,0,0
2011-8-18,14,22,16,31,1010,SE,1.79,0,0
2011-8-18,15,29,16,32,1009,SE,4.92,0,0
2011-8-18,16,23,19,31,1009,SE,9.84,0,0
2011-8-18,17,21,19,29,1010,SE,16.99,0,0
2011-8-18,18,29,19,27,1010,SE,21.91,0,0
2011-8-18,19,37,20,26,1010,SE,26.83,0,0
2011-8-18,20,37,20,24,1011,SE,29.96,0,0
2011-8-18,21,49,20,24,1012,SE,33.98,0,0
2011-8-18,22,44,21,23,1012,SE,37.11,0,0
2011-8-18,23,47,21,23,1012,SE,40.24,0,0
2011-8-19,0,48,21,22,1012,SE,43.37,0,0
2011-8-19,1,55,21,22,1012,SE,44.26,0,0
2011-8-19,2,61,21,21,1012,SE,46.05,0,0
2011-8-19,3,56,20,21,1012,cv,0.89,0,0
2011-8-19,4,51,20,21,1012,SE,0.89,0,0
2011-8-19,5,62,20,21,1012,cv,0.89,0,0
2011-8-19,6,63,20,20,1013,SE,0.89,0,0
2011-8-19,7,60,21,22,1012,cv,0.89,0,0
2011-8-19,8,75,22,24,1013,cv,1.78,0,0
2011-8-19,9,77,22,25,1013,cv,2.67,0,0
2011-8-19,10,67,22,27,1013,NE,1.79,0,0
2011-8-19,11,87,21,29,1013,cv,3.13,0,0
2011-8-19,12,81,22,29,1013,SE,4.02,0,0
2011-8-19,13,59,19,29,1012,SE,8.94,0,0
2011-8-19,14,48,20,30,1012,SE,12.96,0,0
2011-8-19,15,54,18,30,1011,SE,16.98,0,0
2011-8-19,16,48,17,29,1011,SE,21,0,0
2011-8-19,17,42,18,30,1011,SE,24.13,0,0
2011-8-19,18,34,19,28,1011,SE,27.26,0,0
2011-8-19,19,48,19,26,1011,SE,30.39,0,0
2011-8-19,20,54,19,25,1012,SE,34.41,0,0
2011-8-19,21,50,19,23,1012,SE,36.2,0,0
2011-8-19,22,51,19,22,1012,SE,37.99,0,0
2011-8-19,23,69,19,21,1012,SE,39.78,0,0
2011-8-20,0,67,20,22,1012,SE,41.57,0,0
2011-8-20,1,68,19,21,1012,SE,43.36,0,0
2011-8-20,2,85,19,20,1013,SE,45.15,0,0
2011-8-20,3,76,20,20,1013,SE,46.94,0,0
2011-8-20,4,81,19,19,1013,NE,1.79,0,0
2011-8-20,5,82,19,19,1013,NE,3.58,0,0
2011-8-20,6,96,19,20,1013,NE,5.37,0,0
2011-8-20,7,89,21,21,1013,cv,0.89,0,0
2011-8-20,8,120,21,22,1013,cv,1.78,0,0
2011-8-20,9,124,21,24,1013,NE,1.79,0,0
2011-8-20,10,106,22,27,1013,cv,0.89,0,0
2011-8-20,11,79,21,28,1013,cv,1.78,0,0
2011-8-20,12,85,21,30,1012,SE,1.79,0,0
2011-8-20,13,92,20,31,1012,SE,3.58,0,0
2011-8-20,14,99,20,32,1011,SE,6.71,0,0
2011-8-20,15,97,21,31,1010,SE,9.84,0,0
2011-8-20,16,74,20,31,1010,SE,13.86,0,0
2011-8-20,17,54,20,31,1010,SE,16.99,0,0
2011-8-20,18,47,20,29,1010,SE,21.01,0,0
2011-8-20,19,45,20,27,1011,SE,24.14,0,0
2011-8-20,20,44,20,25,1011,SE,27.27,0,0
2011-8-20,21,54,20,25,1011,SE,31.29,0,0
2011-8-20,22,45,21,23,1012,cv,0.89,0,0
2011-8-20,23,57,20,22,1012,SE,1.79,0,0
2011-8-21,0,60,21,22,1012,SE,2.68,0,0
2011-8-21,1,61,20,21,1011,SE,4.47,0,0
2011-8-21,2,73,20,21,1012,NE,1.79,0,0
2011-8-21,3,90,20,21,1012,NE,2.68,0,0
2011-8-21,4,92,19,20,1012,cv,0.89,0,0
2011-8-21,5,105,19,19,1012,NE,0.89,0,0
2011-8-21,6,102,20,20,1012,NE,1.78,0,0
2011-8-21,7,110,21,22,1012,cv,0.89,0,0
2011-8-21,8,118,22,24,1012,cv,1.78,0,0
2011-8-21,9,107,22,25,1012,NW,1.79,0,0
2011-8-21,10,92,22,28,1011,cv,0.89,0,0
2011-8-21,11,85,22,28,1011,SE,1.79,0,0
2011-8-21,12,91,22,30,1010,cv,1.79,0,0
2011-8-21,13,100,22,31,1010,SE,1.79,0,0
2011-8-21,14,79,21,31,1009,SE,5.81,0,0
2011-8-21,15,48,19,32,1008,SE,11.62,0,0
2011-8-21,16,52,19,31,1008,SE,16.54,0,0
2011-8-21,17,69,21,30,1008,SE,20.56,0,0
2011-8-21,18,71,18,29,1008,SE,25.48,0,0
2011-8-21,19,72,19,27,1009,SE,28.61,0,0
2011-8-21,20,77,21,24,1011,NE,1.79,0,0
2011-8-21,21,92,21,24,1011,cv,0.89,0,0
2011-8-21,22,NA,21,25,1009,SE,5.81,0,0
2011-8-21,23,NA,20,23,1010,cv,0.89,0,0
2011-8-22,0,104,21,22,1011,cv,1.78,0,0
2011-8-22,1,106,20,21,1010,SE,1.79,0,0
2011-8-22,2,120,21,22,1010,SE,4.92,0,0
2011-8-22,3,127,20,21,1010,NE,1.79,0,0
